"userid";"uIndex";"adid";"aIndex";"Rating"
698556;3274;6334260;751;4
781035;3650;6334260;751;4
931255;4332;6334260;751;3
959921;4468;6334260;751;4.5
1023062;4758;6334260;751;4
1086880;5075;6334260;751;5
1104550;5144;6334260;751;5
1272134;5899;6334260;751;5
1503497;6922;6334260;751;4
1720130;7952;6334260;751;0.5
1925620;8897;6334260;751;4
1935168;8947;6334260;751;4.5
376063;1793;6338890;752;3.5
713659;3336;6338890;752;0
305868;1438;6339141;753;5
65377;291;6346838;754;4
96494;444;6348374;755;4
124667;582;6348374;755;4
147097;678;6348374;755;4.5
221528;1029;6348374;755;4
262842;1222;6348374;755;2.5
268308;1251;6348374;755;3
309762;1455;6348374;755;2
333668;1584;6348374;755;4
370591;1773;6348374;755;0.5
374923;1787;6348374;755;3
413547;1940;6348374;755;4
438574;2061;6348374;755;5
444583;2088;6348374;755;4
449119;2104;6348374;755;3
450942;2112;6348374;755;4
497904;2321;6348374;755;4
515861;2405;6348374;755;4
606047;2856;6348374;755;4
689061;3231;6348374;755;4
850793;3957;6348374;755;4
900612;4184;6348374;755;4
925453;4302;6348374;755;1
929349;4324;6348374;755;4
955548;4446;6348374;755;4
959911;4467;6348374;755;4
973711;4534;6348374;755;4
1163563;5423;6348374;755;4
1242899;5774;6348374;755;4
1269978;5886;6348374;755;5
1320092;6109;6348374;755;3
1327150;6144;6348374;755;4
1413557;6512;6348374;755;2.5
1428304;6581;6348374;755;4
1529121;7038;6348374;755;2.5
1564113;7214;6348374;755;2
1609329;7424;6348374;755;2.5
1655831;7653;6348374;755;2.5
1667898;7707;6348374;755;4.5
1721665;7959;6348374;755;5
1789465;8277;6348374;755;3.5
1793618;8299;6348374;755;4
1801949;8331;6348374;755;3
441508;2072;6351210;756;0
362464;1723;6352311;757;2
570464;2669;6352311;757;5
1996630;9243;6352311;757;4
553;2;6352647;758;1
10804;42;6352647;758;4
11559;47;6352647;758;4
19689;83;6352647;758;3.5
32159;140;6352647;758;3
40888;185;6352647;758;4
51267;238;6352647;758;4
56988;265;6352647;758;4
59507;278;6352647;758;4
80864;380;6352647;758;4
88117;413;6352647;758;3
100627;467;6352647;758;4
107057;496;6352647;758;3.5
189836;859;6352647;758;4.5
194017;877;6352647;758;2
195870;886;6352647;758;2.5
198520;904;6352647;758;4
201013;911;6352647;758;4
209446;958;6352647;758;2.5
226625;1050;6352647;758;4
252975;1173;6352647;758;4
253917;1178;6352647;758;4
278027;1301;6352647;758;4
317032;1496;6352647;758;4
319663;1510;6352647;758;2.5
329288;1566;6352647;758;4
332764;1583;6352647;758;5
334172;1587;6352647;758;2.5
366724;1744;6352647;758;4
377571;1798;6352647;758;3.5
378693;1802;6352647;758;4
381826;1812;6352647;758;4
459660;2150;6352647;758;4
546439;2561;6352647;758;4
558943;2626;6352647;758;5
571405;2675;6352647;758;4.5
574478;2694;6352647;758;4
583080;2729;6352647;758;4
592799;2790;6352647;758;4
607363;2863;6352647;758;4
616719;2903;6352647;758;5
625323;2947;6352647;758;2
628487;2964;6352647;758;4
639110;3014;6352647;758;2.5
685947;3210;6352647;758;4
697267;3264;6352647;758;4
701736;3286;6352647;758;4
729900;3407;6352647;758;3.5
760130;3549;6352647;758;2.5
760679;3553;6352647;758;1
792837;3688;6352647;758;4
802141;3739;6352647;758;4
825232;3835;6352647;758;4
826046;3839;6352647;758;4
847485;3938;6352647;758;4.5
861325;4002;6352647;758;4
882574;4102;6352647;758;4
903361;4198;6352647;758;4
916180;4263;6352647;758;4
939777;4375;6352647;758;2
942192;4386;6352647;758;4
946752;4412;6352647;758;4
968620;4504;6352647;758;1.5
1004790;4686;6352647;758;3
1005735;4689;6352647;758;1.5
1006948;4694;6352647;758;4
1017707;4738;6352647;758;3.5
1027911;4776;6352647;758;2
1063238;4938;6352647;758;4.5
1063521;4939;6352647;758;4
1064839;4946;6352647;758;4
1074996;5001;6352647;758;4
1081058;5043;6352647;758;4
1096451;5112;6352647;758;2.5
1107757;5157;6352647;758;5
1134077;5285;6352647;758;0
1182418;5508;6352647;758;2
1207291;5616;6352647;758;1
1241708;5771;6352647;758;4
1242756;5773;6352647;758;3
1268449;5877;6352647;758;2.5
1281855;5945;6352647;758;4
1297782;6007;6352647;758;4
1302525;6025;6352647;758;4
1342439;6208;6352647;758;3.5
1342791;6209;6352647;758;3.5
1378710;6376;6352647;758;3.5
1422558;6551;6352647;758;4
1443307;6640;6352647;758;2
1459027;6732;6352647;758;4.5
1486006;6848;6352647;758;4
1490648;6870;6352647;758;4.5
1504877;6932;6352647;758;3
1544621;7117;6352647;758;2
1547082;7131;6352647;758;3.5
1551035;7154;6352647;758;2.5
1552522;7162;6352647;758;4
1568858;7236;6352647;758;4
1589553;7324;6352647;758;4
1607166;7417;6352647;758;1.5
1616976;7464;6352647;758;4
1633922;7549;6352647;758;4
1638588;7580;6352647;758;3
1646028;7604;6352647;758;3.5
1688197;7798;6352647;758;4
1692125;7822;6352647;758;4
1698764;7849;6352647;758;4.5
1708058;7884;6352647;758;4
1726821;7989;6352647;758;4
1742391;8058;6352647;758;1
1763269;8163;6352647;758;1.5
1799873;8324;6352647;758;2.5
1848795;8554;6352647;758;0
1894884;8754;6352647;758;4
1902783;8789;6352647;758;4
1919729;8870;6352647;758;4.5
1926142;8901;6352647;758;1.5
1928152;8911;6352647;758;4
1936859;8953;6352647;758;4
1981364;9162;6352647;758;2.5
1981444;9163;6352647;758;4.5
1983225;9172;6352647;758;3
1983763;9176;6352647;758;1
1984242;9180;6352647;758;3.5
155253;707;6357202;759;0
936449;4350;6357208;760;4
945031;4403;6357208;760;0
325714;1548;6357221;761;5
847800;3944;6357221;761;4
1208410;5619;6357706;762;4
393753;1867;6359181;763;1
721869;3385;6366489;764;2.5
999486;4658;6366489;764;4
1358482;6282;6366489;764;3
1750284;8095;6366489;764;4
194945;882;6366647;765;2
1454306;6705;6366647;765;4
1904529;8797;6366647;765;4
1963009;9074;6366647;765;4
854032;3967;6367356;766;4
1358482;6282;6367356;766;4
1750284;8095;6367356;766;4
134663;617;6367361;767;4
721869;3385;6367361;767;3.5
854032;3967;6367361;767;2.5
1203374;5601;6367361;767;3
85424;397;6367369;768;4
243490;1135;6367369;768;3.5
408421;1923;6367369;768;4
487563;2283;6367369;768;4
953011;4435;6367369;768;3
1602406;7405;6367369;768;5
1943630;8989;6367369;768;5
1847110;8548;6367433;769;3.5
402708;1901;6368448;770;4.5
703519;3293;6368448;770;3
1422221;6548;6368448;770;2.5
932993;4340;6368621;771;5
324817;1543;6368747;772;4
633506;2994;6368747;772;5
728613;3404;6368950;773;2.5
1777387;8222;6369231;774;4
122641;564;6369240;775;5
71073;318;6369925;776;5
100579;466;6369925;776;4
166518;747;6369925;776;4
177914;806;6369925;776;4.5
261604;1213;6369925;776;2
317902;1501;6369925;776;4.5
348862;1651;6369925;776;4
350572;1662;6369925;776;2.5
364595;1728;6369925;776;4
372217;1781;6369925;776;2.5
384312;1822;6369925;776;4
423433;1987;6369925;776;4
445671;2091;6369925;776;4
513752;2397;6369925;776;1
519712;2425;6369925;776;2
587371;2755;6369925;776;4
611426;2880;6369925;776;4.5
636698;3002;6369925;776;5
665684;3130;6369925;776;4
682768;3192;6369925;776;1
715237;3348;6369925;776;5
811278;3775;6369925;776;4
828315;3847;6369925;776;4
848562;3949;6369925;776;1
904851;4205;6369925;776;4
922025;4287;6369925;776;4
993683;4630;6369925;776;1
1054818;4889;6369925;776;4
1070633;4973;6369925;776;4
1082329;5046;6369925;776;4
1093796;5102;6369925;776;4
1116633;5202;6369925;776;4
1121108;5229;6369925;776;5
1165910;5433;6369925;776;4
1215906;5651;6369925;776;4
1238147;5753;6369925;776;5
1268195;5876;6369925;776;0
1274136;5913;6369925;776;4
1319089;6103;6369925;776;1.5
1337402;6187;6369925;776;4
1432042;6592;6369925;776;4
1524221;7009;6369925;776;5
1528361;7034;6369925;776;5
1561829;7207;6369925;776;2.5
1610439;7433;6369925;776;4
1620601;7485;6369925;776;1.5
1629079;7529;6369925;776;1
1651150;7637;6369925;776;4.5
1682850;7777;6369925;776;1
1729807;8003;6369925;776;4
1731444;8009;6369925;776;4.5
1743529;8064;6369925;776;3.5
1770692;8194;6369925;776;1
1825939;8440;6369925;776;4
1923822;8891;6369925;776;3
1943997;8990;6369925;776;4
1945826;8994;6369925;776;4
1956715;9048;6369925;776;4
1990841;9214;6369925;776;4
1995144;9233;6369925;776;4.5
1997610;9248;6369925;776;4
95009;439;6372020;777;0
460825;2158;6372546;778;4
944526;4400;6372546;778;4
1403574;6471;6372546;778;4
1552005;7159;6372546;778;4
1605995;7412;6372546;778;3.5
1896499;8761;6372546;778;5
288469;1349;6372575;779;1.5
303229;1421;6372575;779;4
764898;3570;6372575;779;4
928280;4316;6372575;779;4
1036550;4812;6372575;779;4
1534902;7071;6372575;779;3.5
1541819;7108;6372575;779;4.5
1548938;7145;6372575;779;4
1754731;8123;6372575;779;4
1793667;8302;6372575;779;1.5
124644;581;6372994;780;5
131021;599;6372994;780;4
166901;750;6372994;780;4
173167;776;6372994;780;1.5
270657;1265;6372994;780;3.5
274737;1283;6372994;780;3
443644;2083;6372994;780;3
458383;2144;6372994;780;4
492090;2303;6372994;780;2.5
571524;2676;6372994;780;3
605930;2855;6372994;780;4
866651;4024;6372994;780;0.5
918280;4274;6372994;780;2
948017;4416;6372994;780;1
974461;4538;6372994;780;3
1132953;5281;6372994;780;4
1172587;5472;6372994;780;4
1424185;6559;6372994;780;4
1467749;6773;6372994;780;3.5
1487223;6857;6372994;780;4
1627528;7524;6372994;780;2
1654607;7651;6372994;780;3.5
1668040;7708;6372994;780;4
1678963;7758;6372994;780;4
1800815;8327;6372994;780;3
1812368;8370;6372994;780;4
1872601;8662;6372994;780;2.5
1208410;5619;6375026;781;4
1208410;5619;6375119;782;4
1208410;5619;6375746;783;4
1208410;5619;6379950;784;4
1208410;5619;6383764;785;4
355839;1690;6386405;786;3
565428;2651;6386405;786;4
1062405;4933;6386405;786;4
1575567;7266;6386405;786;4.5
1882253;8708;6386405;786;4
1555959;7173;6386852;787;0
331;0;6387310;788;1.5
55759;260;6387310;788;4.5
68157;298;6387310;788;3.5
86659;404;6387310;788;4
114622;527;6387310;788;4
157719;713;6387310;788;4
201800;915;6387310;788;3
257312;1192;6387310;788;4
328948;1564;6387310;788;4
458700;2146;6387310;788;4.5
534303;2507;6387310;788;2
563661;2643;6387310;788;4
597892;2817;6387310;788;4
618308;2917;6387310;788;4
650248;3069;6387310;788;4.5
695851;3258;6387310;788;4
772078;3608;6387310;788;3
826096;3840;6387310;788;4
829206;3852;6387310;788;4.5
847077;3936;6387310;788;4
949044;4420;6387310;788;2
1074300;4995;6387310;788;4
1084060;5054;6387310;788;4
1155807;5397;6387310;788;4
1218490;5663;6387310;788;4
1343652;6213;6387310;788;2.5
1372894;6350;6387310;788;4
1421781;6544;6387310;788;4.5
1542002;7109;6387310;788;4
1622165;7497;6387310;788;2.5
1667467;7703;6387310;788;4
1781176;8238;6387310;788;3
1993277;9227;6387310;788;4
270884;1267;6388925;789;1
313327;1474;6388925;789;4
531485;2494;6388925;789;2.5
925889;4304;6388925;789;3.5
1044416;4853;6388925;789;4
1850161;8559;6388925;789;3.5
617589;2911;6393499;790;1
443863;2084;6394221;791;0
108394;501;6394441;792;1.5
125774;586;6396495;793;4
453448;2121;6396495;793;3
716838;3362;6396495;793;3
810520;3773;6396495;793;4
1037136;4818;6396495;793;4
1375075;6361;6396495;793;3.5
1942010;8981;6396495;793;4.5
12584;54;6396593;794;4
76145;354;6396593;794;5
79145;373;6396593;794;4
168386;758;6396593;794;2.5
181771;823;6396593;794;3.5
190692;861;6396593;794;4
210324;964;6396593;794;4
241421;1126;6396593;794;4
266724;1244;6396593;794;4.5
273693;1277;6396593;794;4
355094;1685;6396593;794;4
390948;1855;6396593;794;4
394915;1874;6396593;794;4
449656;2106;6396593;794;3.5
493581;2306;6396593;794;4
538577;2526;6396593;794;4
608829;2869;6396593;794;4
628640;2967;6396593;794;4
668755;3142;6396593;794;3.5
717745;3366;6396593;794;4.5
757791;3539;6396593;794;4
836342;3878;6396593;794;4
853784;3965;6396593;794;4
882557;4101;6396593;794;2
945796;4407;6396593;794;4
996923;4642;6396593;794;4
1003302;4679;6396593;794;4
1018812;4744;6396593;794;4
1052570;4883;6396593;794;5
1115878;5200;6396593;794;5
1124603;5244;6396593;794;4
1146935;5351;6396593;794;4
1151752;5374;6396593;794;5
1168862;5452;6396593;794;4
1224434;5692;6396593;794;0
1319403;6105;6396593;794;5
1398424;6446;6396593;794;4.5
1409291;6492;6396593;794;3.5
1463497;6749;6396593;794;4
1466323;6765;6396593;794;3.5
1528528;7035;6396593;794;4
1539644;7101;6396593;794;4
1549111;7146;6396593;794;5
1559266;7191;6396593;794;5
1570002;7244;6396593;794;4
1664120;7686;6396593;794;4
1673536;7737;6396593;794;2
1753114;8110;6396593;794;2.5
1753657;8115;6396593;794;4.5
1872392;8657;6396593;794;3.5
1898480;8770;6396593;794;4.5
1980570;9158;6396593;794;3
1208410;5619;6400964;795;4
1208410;5619;6401299;796;4
617589;2911;6401813;797;3
617589;2911;6402838;798;0
35562;156;6403669;799;4
66457;294;6403669;799;1
283501;1326;6403669;799;4
303125;1420;6403669;799;2.5
1208410;5619;6405068;800;4
1567954;7231;6407370;801;4
617589;2911;6408631;802;0.5
828927;3850;6414342;803;0.5
286341;1343;6416533;804;4
313336;1476;6416533;804;4
734047;3431;6416533;804;4
1109504;5167;6416533;804;3
1505116;6934;6416533;804;1
95443;440;6421369;805;0.5
1778254;8226;6421369;805;4
8116;34;6421681;806;4
73188;329;6421681;806;4
94430;435;6421681;806;4
111665;515;6421681;806;5
182593;827;6421681;806;5
261410;1211;6421681;806;3
309300;1454;6421681;806;4
311431;1465;6421681;806;4
315150;1484;6421681;806;1
574483;2695;6421681;806;3
615188;2893;6421681;806;3
631636;2985;6421681;806;3.5
796589;3706;6421681;806;5
810484;3772;6421681;806;4
839583;3899;6421681;806;3
842023;3910;6421681;806;4.5
891559;4152;6421681;806;4
936350;4348;6421681;806;4
1031749;4791;6421681;806;3.5
1322752;6123;6421681;806;1
1348909;6242;6421681;806;4
1370798;6338;6421681;806;2
1407747;6485;6421681;806;4
1480963;6825;6421681;806;4
1584058;7295;6421681;806;0
1606714;7416;6421681;806;3
1696937;7839;6421681;806;2
1736383;8035;6421681;806;4
1832717;8475;6421681;806;4
1940619;8972;6421681;806;1.5
1189679;5543;6423652;807;0
174036;786;6424351;808;4
357713;1700;6424351;808;1
1612774;7445;6424351;808;4
177689;805;6426076;809;0
37938;169;6426837;810;3.5
812250;3777;6426837;810;4
945031;4403;6426837;810;3
958616;4460;6426837;810;3
1208410;5619;6428203;811;4
94117;434;6432334;812;0
57827;271;6437413;813;4
71346;319;6437413;813;4
83645;391;6437413;813;4
89623;419;6437413;813;4
131095;601;6437413;813;4
140124;652;6437413;813;2.5
178435;813;6437413;813;4
196532;895;6437413;813;4
211967;972;6437413;813;4
230133;1070;6437413;813;1
262650;1221;6437413;813;5
264930;1232;6437413;813;4
268861;1256;6437413;813;4
282345;1319;6437413;813;4
320979;1516;6437413;813;4
347927;1647;6437413;813;3
352619;1671;6437413;813;3
401341;1893;6437413;813;5
422643;1985;6437413;813;4
472053;2212;6437413;813;4
496279;2318;6437413;813;4
541863;2538;6437413;813;4
546963;2563;6437413;813;4
562605;2638;6437413;813;3.5
619637;2925;6437413;813;3.5
625811;2951;6437413;813;4
642320;3032;6437413;813;4
653181;3081;6437413;813;4
664429;3122;6437413;813;3
672586;3151;6437413;813;4.5
703535;3294;6437413;813;4
704944;3302;6437413;813;4
770289;3596;6437413;813;5
778784;3636;6437413;813;5
796010;3703;6437413;813;2.5
815923;3793;6437413;813;4.5
847847;3945;6437413;813;4
855865;3976;6437413;813;4
902729;4192;6437413;813;4
934013;4343;6437413;813;4
973238;4532;6437413;813;2
1007013;4695;6437413;813;4.5
1029855;4784;6437413;813;4
1069118;4967;6437413;813;1.5
1078178;5029;6437413;813;4
1148672;5358;6437413;813;3.5
1158969;5408;6437413;813;4
1162057;5419;6437413;813;4
1174551;5474;6437413;813;4
1226708;5709;6437413;813;4
1288791;5973;6437413;813;5
1346031;6222;6437413;813;3.5
1436801;6613;6437413;813;4
1458615;6728;6437413;813;4
1497811;6893;6437413;813;5
1512726;6966;6437413;813;2.5
1554458;7168;6437413;813;2
1730490;8005;6437413;813;4
1748754;8090;6437413;813;3.5
1763063;8160;6437413;813;3.5
1782270;8244;6437413;813;4
1812465;8371;6437413;813;3
1847144;8550;6437413;813;2
1878942;8687;6437413;813;4
1918214;8862;6437413;813;3.5
1930054;8923;6437413;813;4.5
1931001;8929;6437413;813;4
1986444;9192;6437413;813;4
5501;27;6437418;814;3.5
6241;31;6437418;814;4
14192;63;6437418;814;4
43317;204;6437418;814;4
46212;217;6437418;814;4
52387;241;6437418;814;4
99157;459;6437418;814;3
119504;555;6437418;814;0.5
126687;588;6437418;814;4
133535;611;6437418;814;4
194057;878;6437418;814;5
203134;921;6437418;814;4
210003;963;6437418;814;4
232287;1084;6437418;814;1.5
242820;1133;6437418;814;4
252812;1172;6437418;814;4
265227;1236;6437418;814;4
265251;1237;6437418;814;4
267155;1248;6437418;814;4
271185;1268;6437418;814;2.5
295505;1385;6437418;814;1.5
302447;1417;6437418;814;4
303678;1426;6437418;814;2
317153;1498;6437418;814;5
321364;1518;6437418;814;4
321479;1519;6437418;814;3
322330;1523;6437418;814;4
329769;1570;6437418;814;1
335961;1592;6437418;814;4.5
341530;1616;6437418;814;4.5
345579;1638;6437418;814;4.5
366656;1741;6437418;814;2.5
378603;1801;6437418;814;4
382554;1816;6437418;814;5
383079;1818;6437418;814;5
400259;1890;6437418;814;4
401825;1896;6437418;814;2
411546;1935;6437418;814;2
412425;1937;6437418;814;4
414676;1946;6437418;814;5
458366;2143;6437418;814;4.5
465473;2181;6437418;814;4.5
468316;2190;6437418;814;5
472037;2211;6437418;814;4.5
474828;2228;6437418;814;4
508308;2381;6437418;814;4
523106;2437;6437418;814;4
524634;2448;6437418;814;4
560268;2635;6437418;814;4
567325;2660;6437418;814;4.5
584163;2736;6437418;814;3
586649;2748;6437418;814;3.5
587068;2752;6437418;814;2.5
608697;2868;6437418;814;2
617983;2913;6437418;814;3
618525;2920;6437418;814;4
639683;3021;6437418;814;5
659661;3102;6437418;814;4
659885;3104;6437418;814;4
680503;3186;6437418;814;3.5
685840;3208;6437418;814;4
690602;3236;6437418;814;3
692598;3240;6437418;814;3.5
698272;3273;6437418;814;4
702253;3290;6437418;814;4
709848;3320;6437418;814;4
714778;3345;6437418;814;4
753697;3519;6437418;814;4
870039;4041;6437418;814;2.5
870792;4043;6437418;814;4
872188;4052;6437418;814;4
891998;4153;6437418;814;4
905228;4212;6437418;814;0
912437;4245;6437418;814;5
917483;4270;6437418;814;4
921610;4285;6437418;814;4
926361;4307;6437418;814;4.5
930281;4329;6437418;814;2.5
957226;4452;6437418;814;2.5
965568;4487;6437418;814;4
970886;4519;6437418;814;4
978926;4566;6437418;814;4.5
982747;4588;6437418;814;4
986987;4601;6437418;814;4
1003017;4678;6437418;814;2.5
1036639;4814;6437418;814;4
1042230;4840;6437418;814;5
1044290;4852;6437418;814;1.5
1057411;4906;6437418;814;4
1059938;4924;6437418;814;1.5
1074230;4993;6437418;814;3
1111644;5176;6437418;814;3
1134392;5288;6437418;814;2
1170397;5460;6437418;814;5
1178369;5487;6437418;814;2
1190462;5550;6437418;814;4
1194345;5563;6437418;814;4
1201581;5597;6437418;814;4
1204821;5609;6437418;814;4.5
1208527;5621;6437418;814;4
1211366;5636;6437418;814;3.5
1217338;5657;6437418;814;5
1233569;5729;6437418;814;4
1245434;5787;6437418;814;1.5
1248465;5799;6437418;814;4
1286393;5960;6437418;814;4
1296334;6002;6437418;814;4
1305264;6038;6437418;814;4
1308396;6054;6437418;814;5
1314124;6083;6437418;814;4
1319563;6107;6437418;814;4
1344342;6215;6437418;814;4
1345850;6220;6437418;814;4
1364629;6317;6437418;814;4.5
1378818;6377;6437418;814;4
1423023;6555;6437418;814;4.5
1427016;6576;6437418;814;4
1443672;6645;6437418;814;4
1459986;6735;6437418;814;1
1466141;6761;6437418;814;2.5
1490468;6869;6437418;814;5
1503516;6923;6437418;814;5
1509637;6957;6437418;814;2
1517228;6982;6437418;814;4.5
1533789;7062;6437418;814;4
1539333;7097;6437418;814;3
1545443;7119;6437418;814;1.5
1584533;7300;6437418;814;3
1597136;7379;6437418;814;4
1609917;7429;6437418;814;4
1626355;7519;6437418;814;2
1629342;7532;6437418;814;2.5
1636427;7560;6437418;814;4.5
1656277;7655;6437418;814;4
1673398;7735;6437418;814;4
1680817;7768;6437418;814;3.5
1701683;7863;6437418;814;4
1717106;7938;6437418;814;4.5
1722295;7968;6437418;814;2
1725879;7985;6437418;814;4
1731887;8011;6437418;814;3.5
1738977;8045;6437418;814;4
1746920;8079;6437418;814;5
1747183;8081;6437418;814;4
1771192;8195;6437418;814;1.5
1789932;8280;6437418;814;4
1808548;8359;6437418;814;1.5
1810640;8363;6437418;814;3
1828240;8450;6437418;814;4.5
1834698;8483;6437418;814;4.5
1848961;8555;6437418;814;4
1872405;8658;6437418;814;1
1872564;8661;6437418;814;2.5
1891217;8741;6437418;814;4
1903052;8791;6437418;814;2.5
1938087;8959;6437418;814;5
1942577;8983;6437418;814;4.5
1949959;9018;6437418;814;5
1951462;9027;6437418;814;4
1953062;9035;6437418;814;4
1971634;9111;6437418;814;1
1976997;9137;6437418;814;4
2132;11;6439173;815;3.5
47408;222;6439173;815;0.5
118397;547;6439173;815;1.5
173453;782;6439173;815;5
184494;841;6439173;815;1
206420;943;6439173;815;4
364852;1729;6439173;815;5
401856;1897;6439173;815;3.5
443336;2080;6439173;815;4
